ID,Published,Facebook Page Name,Post,Link,Facebook Media Type,Total Interactions,Facebook Reactions,Facebook Shares,Facebook Comments
526,2025-04-07 20:16:48,Noticias en Cusco,"#CONFIRMADO  Fallece Melissa Esmeralda Guzmán, quien se hallaba en estado muy crítico tras intervención en la clínica O2 de #Cusco.Esto se da tras el fallecimiento de Daniela Quispe (23), quien pereció después de someterse a una intervención quirúrgica de liposucción en la clínica O2, en la misma clínica se hallaba Melissa Esmeralda Guzmán Alarcón (33) en la unidad de cuidados intensivo intubada.Una tercera afectada que se encuentra delicada de salud es María Páucar (75), quien también habría sido administrada con el suero fisiológico que posteriormente fue retirado del mercado por orden de la Digemid, en una operación endoscópica nasosinual.Mientras tanto, en Cusco confirmaron la inmovilización de todo el Lote 2123624 del suero fisiológico al 9% de la empresa Mifarma, por aparente exceso de sodio en su composición.Esta acción se dio luego de una alerta nacional emitida por la Digemid el último lunes, sin embargo varias operaciones ya habían sido practicadas en los días anteriores utilizando el supuesto mal medicamento.",https://www.facebook.com/367135076808156/posts/1235271248603547,Photo,160,144,12,4
527,2025-04-08 04:24:20,La República,Los transeúntes y visitantes del centro comercial Real Plaza Centro Cívico captaron el incidente. Los bomberos llegaron a la zona para controlar la emergencia. https://bit.ly/4cxP8TV,https://www.facebook.com/94604237016/posts/1119665953525720,Photo,230,210,13,7
528,2025-04-08 17:57:39,Exitosa Trujillo,"#ExitosaTrujillo | #ATENCIÓN I Una parte del techo del supermercado, colapsó y felizmente no se registró heridos. El hecho ocurrió dentro del centro comercial Mall Plaza de #Trujillo. Tras lo ocurrido, ya se inició trabajos de reparación.",https://www.facebook.com/110677923630795/posts/1115357180628246,Native Video,119,86,24,9
529,2025-04-08 19:27:11,Ventanilla TV,Reportan asalto a mano armada en MegaplazaAmpliaremos información en breve. ¿Has sido testigo de un hecho similar? Envíanos tus denuncias y reportes a nuestra central de Noticias Alerta VTV 976561554,https://www.facebook.com/642416749240223/posts/1083998243754200,Native Video,672,464,112,96
530,2025-04-08 19:36:39,El tribunal de la Licenciada,#Lima ASALTAN SEDE DE  ENTEL EN MEGAPLAZA DE INDEPENDENCIA Se llevaron un maletín lleno de celulares.,https://www.facebook.com/333022723455418/posts/1149390743869517,Native Video,324,235,63,26
531,2025-04-08 19:46:36,Wapa.pe,¡URGENTE EN MEGAPLAZA! Criminales fuertemente armados asaltaron la tienda ENTEL en pleno centro comercial de Independencia. Redujeron al personal y huyeron con todo. ¿Hasta cuándo la inseguridad?https://elpopular.pe/actualidad/2025/04/08/mega-plaza-de-independencia-criminales-ingresan-fuertemente-armados-a-tienda-de-entel-y-reducen-a-personal-182672,https://www.facebook.com/351870171497926/posts/1128389375999439,Photo,186,147,12,27
532,2025-04-08 20:06:31,Latina Noticias,#URGENTE | Difunden NUEVAS imágenes del robo armado en Mega Plaza,https://www.facebook.com/184116604950729/posts/1158010663026876,Status,720,545,52,123
533,2025-04-08 20:27:57,Perú21,"Una escena de pánico se vivió esta tarde en el centro comercial MegaPlaza, cuando un grupo de delincuentes irrumpió en la tienda Entel, perpetrando un audaz asalto. Las imágenes, capturadas en videos que rápidamente se difundieron en redes sociales, muestran a los asaltantes, con rostros cubiertos por mascarillas y capuchas, sembrando el terror entre los presentes.https://peru21.pe/policiales/ataque-armado-en-megaplaza-delincuentes-asaltan-tienda-entel-en-independencia-video/",https://www.facebook.com/50842855867/posts/1082584240563168,Photo,1296,926,105,265
534,2025-04-08 20:41:45,Infórmate Perú,"#LOÚLTIMO ¡DE PELÍCULA! Imágenes grabadas por usaurios muestran a tres delincuentes encapuchados asaltando a mano armada en la tienda Entel, centro comercial MegaPlaza, Independencia. Además se observa a los criminales huyendo con un saco lleno de celulares.",https://www.facebook.com/458863947658167/posts/1059050659584581,Photo,762,531,143,88
535,2025-04-08 21:04:30,Canal N,Dos hombres encapuchados y con mascarillas protagonizaron este martes un asalto a una tienda de celulares en el centro comercial Megaplaza,https://www.facebook.com/146810535483511/posts/687511877160056,Link,106,80,7,19
536,2025-04-08 21:25:26,RPP Noticias,Megaplaza: así fue la huida de los delincuentes que asaltaron tienda en pleno estado de emergencia,https://www.facebook.com/32813056753/posts/722224056800324,Link,1075,743,35,297
537,2025-04-08 21:39:20,América Noticias,"Dos delincuentes encapuchados ingresaron este martes a una tienda de celulares dentro del centro comercial Megaplaza, en el distrito limeño de Independencia",https://www.facebook.com/107076909351252/posts/1082768517222025,Link,253,177,8,68
538,2025-04-08 22:01:55,Chimbote Noticias,"#LOÚLTIMO: INCREÍBLE!!!EN TIEMPO RÉCORD PNP RECUPERA CELULARES QUE HABÍAN SIDO ROBADOS EN TIENDA ENTEL DE MEGAPLAZA ALGO NO CUADRA AQUÍ, HABRÁ SIDO TODO ARMANÍ?",https://www.facebook.com/208796220068032/posts/1140865488052133,Native Video,4582,4165,248,169
539,2025-04-08 22:30:10,Diario Expreso,Independencia: Policía frustra asalto en tienda Entel de Megaplaza y recupera equipos robados,https://www.facebook.com/143959365656931/posts/1081259517364992,Status,489,423,23,43
540,2025-04-08 23:36:53,Diario Correo,Delincuentes armados irrumpieron en la tienda Entel y sembraron el pánico entre clientes y trabajadores. Uno de ellos disparó al aire para intimidar.,https://www.facebook.com/57527494924/posts/1057962223045590,Embedded Video,115,63,9,43
541,2025-04-09 00:13:04,UTV Noticias,"#UtvNoticiasDigital ALIAS “JAIR” CONFIESA SU PARTICIPACIÓN EN EL ASALTO FRUSTRADO A PROSEGURRecientemente, agentes de la División de Criminalística (Divincri), en coordinación con la Oficina Regional de Inteligencia (ORI), llevaron a cabo la captura de Jair Macahuachi Flores, conocido como “Loco Jair”, un joven de 20 años. Su detención se produce tras su supuesta participación en un asalto frustrado a un carro de valores de la empresa Prosegur, que tuvo lugar el fin de semana en las instalaciones del centro comercial Real Plaza.Durante el interrogatorio posterior a su captura, “Loco Jair” admitió haber estado involucrado en el intento de robo, desempeñando el rol de conductor de una de las motocicletas utilizadas por los delincuentes, comúnmente denominadas “cañas” en el argot delictivo. Esta función es crucial en tales operaciones delictivas, ya que permite a los asaltantes una rápida huida tras el delito.La captura de este individuo se llevó a cabo en el asentamiento humano Las Brisas de Manantay, donde además se encontraron en su poder envoltorios de droga, específicamente “ketes” y bolsas conocidas como “curichis”, lo que sugiere una posible conexión con actividades ilícitas adicionales más allá del intento de asalto.",https://www.facebook.com/152418781478289/posts/1107264194776461,Native Video,759,680,56,23
542,2025-04-09 00:51:31,Prensa Total,"#TRUJILLO |MARCAS ROBAN A PAREJA DE ESPOSOS Y SE LLEVAN 45 MIL SOLES Esta tarde, delincuentes, que operan bajo la modalidad de ""marcas con total impunidad"", asaltaron a una pareja de esposos y le arrebataron 45 mil soles que había retirado de un banco del mall Plaza. Atraco ocurrió en la calle Grau, en Villa del Mar, en Huanchaco. FUENTE :CAUSA JUSTA.",https://www.facebook.com/675337582493019/posts/1436699417636998,Native Video,185,122,39,24
